09:16:47,PVD,SELL,30500,28.15,-1.054486,-0.1000004,256300
09:16:47,VND,BUY,50600,54.3,1.495326,0,603800
09:16:49,VSH,SELL,16500,29.7,-1.655629,-0.09999847,92000
09:16:52,BMI,SELL,10000,45,-1.746723,-0.04999924,98600
09:16:52,DPM,BUY,18400,46.9,1.077586,0,97100
09:16:52,DXG,BUY,10000,23.55,0.4264327,0,193600
09:16:52,MBB,SELL,21400,28.6,0.704228,0,1065300
09:16:52,PVD,SELL,10000,28.25,-0.7029904,0.1000004,266300
09:16:52,TCB,BUY,30100,51.9,0.776702,0,298400
09:16:54,DHC,SELL,15000,93,-0.3215467,-0.4000015,21700
09:16:54,DPG,BUY,13400,76,1.468623,0,29700
09:16:54,KDC,BUY,20600,57.8,0,-0.1000023,129100
09:16:54,PVD,SELL,10500,28.25,-0.7029904,0,276800
09:16:59,POW,SELL,32200,12.5,0.8064547,0.05000019,490400
09:17:01,SSI,BUY,28800,40.6,0.4950419,0.04999924,208500
09:17:01,TCB,SELL,20000,51.9,0.776702,-0.09999847,322900
09:17:03,CTG,BUY,12000,31.25,0.4823139,0,365100
09:17:03,DXG,BUY,15500,23.6,0.6396572,0,212400
09:17:03,HAX,BUY,14300,24.9,2.892557,0,133900
09:17:03,LDG,SELL,10000,9.15,1.21681,0,295800
09:17:03,OCB,BUY,20000,27.4,1.107008,0,102200
09:17:03,OIL,BUY,100000,15.9,2.580643,0,1377400
09:17:03,PDR,SELL,17200,96.7,-0.411948,-0.1000061,264400
09:17:03,VND,BUY,10000,54.4,1.682246,0.1000023,620000
09:17:05,HPG,BUY,50000,58,0.1727089,0,958100
09:17:05,LPB,BUY,10000,21.25,1.190476,0.04999924,74700
09:17:05,PVD,SELL,10000,28.25,-0.7029904,0,296300
09:17:05,PVS,SELL,10000,30.4,-0.3278701,-0.1000004,1383900
09:17:08,KBC,BUY,17100,48.8,1.666665,0,573600
09:17:08,OCB,SELL,13000,27.4,1.107008,0,115200
09:17:10,NTL,SELL,12000,44.2,0,0,81700
09:17:10,PLX,BUY,10000,55.3,0,0.09999847,89400
09:17:12,DRH,SELL,16200,22.55,6.619384,-0.05000114,682900
09:17:12,HPG,BUY,50500,58,0.1727089,0,1012000
09:17:12,KBC,BUY,24900,48.8,1.666665,0,601900
09:17:12,PVD,SELL,12000,28.25,-0.7029904,0,310800
09:17:12,VNM,BUY,10600,90.9,0.5530973,0.09999847,146100
09:17:15,DRH,SELL,20700,22.5,6.382981,-0.04999924,703600
09:17:15,PVT,BUY,10000,25.9,-0.3846169,0.04999924,288500
09:17:17,HPG,BUY,54700,58,0.1727089,0,1066700
09:17:17,KDC,BUY,25000,57.9,0.1730143,0.1000023,154200
09:17:17,KSB,BUY,10000,40,1.265823,0,69400
09:17:17,SHS,BUY,30000,38.1,1.061002,0.09999847,285000
09:17:19,DBC,SELL,10000,61.1,-0.4886043,-0.1000023,53100
09:17:19,KBC,BUY,12200,48.95,1.979168,0.1500015,615100
09:17:19,MBS,BUY,12500,34.6,1.169584,0.09999847,238300
09:17:19,NDN,SELL,17100,23.7,1.716745,-0.09999847,775500
09:17:19,PDR,SELL,26500,96.5,-0.6179181,-0.09999847,295900
